date,stock1,stock2,stock3,stock4,lot1,lot2,lot3,lot4,value1,value2,value3,value4,stock_value_total,cash,accrued_fee,nav,is_rebalance,is_payfee
2019-03-16,2573042,2572286,1232815,2572066,15,6,2,8,28257.921,29071.074,20674.301600000003,30256.3968,108259.6934,10952.852213698638,11.49315667811849,119201.05245702053,False,False
2019-03-17,2573042,2572286,1232815,2572066,15,6,2,8,28257.921,29071.074,20674.301600000003,30256.3968,108259.6934,10952.852213698638,11.656445791073313,119200.88916790758,False,False
2019-03-18,2573042,2572286,1232815,2572066,15,6,2,8,28257.921,29303.929200000002,20617.857,30424.192,108603.8992,10952.852213698638,11.82020619513894,119544.9312075035,False,False
2019-03-19,2573042,2572286,1232815,2572066,15,6,2,8,28636.075500000003,29196.4572,20855.3138,30394.2648,109082.1113,10952.852213698638,11.984621459943739,120022.97889223871,False,False
2019-03-20,2573042,2572286,1232815,2572066,15,6,2,8,28636.075500000003,28802.3946,20676.248,30610.621600000002,108725.3397,10952.852213698638,12.14854777130297,119666.04336592734,False,False
2019-03-21,2573042,2572286,1232815,2572066,15,6,2,8,28636.075500000003,28945.6902,21388.618,30737.514399999996,109707.8981,10952.852213698638,12.31381982851657,120648.43649387013,False,False
2019-03-22,2573042,2572286,1232815,2572066,15,6,2,8,27752.637,28091.8878,20777.459,29624.0664,106246.0502,10952.852213698638,12.47434940193283,117186.4280642967,False,False
2019-03-23,2573042,2572286,1232815,2572066,15,6,2,8,27752.637,28091.8878,20777.459,29624.0664,106246.0502,10952.852213698638,12.634878755445566,117186.2675349432,False,False
2019-03-24,2573042,2572286,1232815,2572066,15,6,2,8,27752.637,28091.8878,20777.459,29624.0664,106246.0502,10952.852213698638,12.795407889055078,117186.10700580958,False,False
2019-03-25,2573042,2572286,1232815,2572066,15,6,2,8,27761.0835,28426.2444,20514.6996,29918.8328,106620.8603,10952.852213698638,12.956450241254817,117560.75606345739,False,False
2019-03-26,2573042,2572286,1232815,2572066,15,6,2,8,27761.0835,28491.921000000002,20705.443600000002,29919.859200000003,106878.30730000001,10952.852213698638,13.117845039971883,117818.04166865868,False,False
2019-03-27,2573042,2572286,1232815,2572066,15,6,2,8,27860.056500000002,28474.0092,20403.7568,29697.7384,106435.56090000001,10952.852213698638,13.278633115682375,117375.13448058297,False,False
2019-03-28,2573042,2572286,1232815,2572066,15,6,2,8,28076.024999999998,28718.805600000003,20364.8294,29863.559199999996,107023.21919999999,10952.852213698638,13.44022598250509,117962.63118771614,False,False
2019-03-29,2573042,2572286,1232815,2572066,15,6,2,8,28507.2555,29321.841,20695.711600000002,30208.466399999998,108733.2745,10952.852213698638,13.604161169474565,119672.52255252916,False,False
2019-03-30,2573042,2572286,1232815,2572066,15,6,2,8,28507.2555,29321.841,20695.711600000002,30208.466399999998,108733.2745,10952.852213698638,13.768096131875291,119672.35861756677,False,False
2019-03-31,2573042,2572286,1232815,2572066,15,6,2,8,28507.2555,29321.841,20695.711600000002,30208.466399999998,108733.2745,10952.852213698638,13.932030869707575,119672.19468282894,False,False
2019-04-01,2573125,3695,2572066,2572067,9,11,7,12,29685.338099999997,29307.617899999997,26697.1691,28941.157199999998,114631.28229999999,6944.549813698661,14.09855402050597,121561.73355967815,True,False
2019-04-02,2573125,3695,2572066,2572067,9,11,7,12,29482.7355,29370.2189,26621.167999999998,29079.9648,114554.0872,6944.549813698661,14.264971196478132,121484.37204250217,False,False
2019-04-03,2573125,3695,2572066,2572067,9,11,7,12,29142.363599999997,29547.588399999997,26759.3515,29415.412800000002,114864.7163,6944.549813698661,14.431813663796628,121794.83430003485,False,False
2019-04-04,2573125,3695,2572066,2572067,9,11,7,12,29109.9474,29318.0514,26752.4425,29299.741199999997,114480.1825,6944.549813698661,14.598129143933662,121410.13418455471,False,False
2019-04-05,2573125,3695,2572066,2572067,9,11,7,12,29417.903100000003,29443.2534,26784.086700000003,29542.652400000003,115187.89560000002,6944.549813698661,14.765413866241271,122117.67999983243,False,False
2019-04-06,2573125,3695,2572066,2572067,9,11,7,12,29417.903100000003,29443.2534,26784.086700000003,29542.652400000003,115187.89560000002,6944.549813698661,14.932698359391727,122117.51271533928,False,False
2019-04-07,2573125,3695,2572066,2572067,9,11,7,12,29417.903100000003,29443.2534,26784.086700000003,29542.652400000003,115187.89560000002,6944.549813698661,15.099982623385342,122117.34543107529,False,False
2019-04-08,2573125,3695,2572066,2572067,9,11,7,12,29069.4267,29568.4554,26759.973800000003,29545.659600000003,114943.51550000001,6944.549813698661,15.266931890962157,121872.79838180769,False,False
2019-04-09,2573125,3695,2572066,2572067,9,11,7,12,28583.180099999998,29370.2189,26510.6205,29426.980799999998,113891.00029999999,6944.549813698661,15.43243912819751,120820.11767457044,False,False
2019-04-10,2573125,3695,2572066,2572067,9,11,7,12,29093.738400000002,29484.9874,26662.6227,29669.892,114911.24049999999,6944.549813698661,15.599343728025689,121840.19096997064,False,False
2019-04-11,2573125,3695,2572066,2572067,9,11,7,12,28356.264900000002,29432.8199,26545.1662,29519.5176,113853.76859999998,6944.549813698661,15.764799507573594,120782.5536141911,False,False
2019-04-12,2573125,3695,2572066,2572067,9,11,7,12,28437.3063,29547.588399999997,26607.3493,29727.7284,114319.9724,6944.549813698661,15.930893695812212,121248.59132000284,False,False
2019-04-13,2573125,3695,2572066,2572067,9,11,7,12,28437.3063,29547.588399999997,26607.3493,29727.7284,114319.9724,6944.549813698661,16.096987656524544,121248.42522604213,False,False
2019-04-14,2573125,3695,2572066,2572067,9,11,7,12,28437.3063,29547.588399999997,26607.3493,29727.7284,114319.9724,6944.549813698661,16.2630813897109,121248.25913230894,False,False
2019-04-15,2573125,3695,2572066,2572067,9,11,7,12,27472.9176,29589.3224,26365.5273,29623.6236,113051.3909,6944.549813698661,16.427437112494886,119979.51327658616,False,False
2019-04-16,2573125,3695,2572066,2572067,9,11,7,12,27667.4166,29432.8199,26531.3482,29785.5636,113417.1483,6944.549813698661,16.592293647668292,120345.10582005099,False,False
2019-04-17,2573125,3695,2572066,2572067,9,11,7,12,27626.8959,29328.4849,26448.4374,29698.8096,113102.62779999999,6944.549813698661,16.756719107010827,120030.42089459163,False,False
2019-04-18,2573125,3695,2572066,2572067,9,11,7,12,27456.7095,29161.55,26310.2532,29580.4776,112508.99029999999,6944.549813698661,16.920331139058213,119436.6197825596,False,False
2019-04-19,2573125,3695,2572066,2572067,9,11,7,12,27456.7095,29161.55,26310.2532,29580.4776,112508.99029999999,6944.549813698661,17.083942946979526,119436.45617075168,False,False
2019-04-20,2573125,3695,2572066,2572067,9,11,7,12,27456.7095,29161.55,26310.2532,29580.4776,112508.99029999999,6944.549813698661,17.247554530775076,119436.2925591679,False,False
2019-04-21,2573125,3695,2572066,2572067,9,11,7,12,27456.7095,29161.55,26310.2532,29580.4776,112508.99029999999,6944.549813698661,17.41116589044517,119436.12894780822,False,False
2019-04-22,2573125,3695,2572066,2572067,9,11,7,12,28291.4325,29422.3864,26317.162900000003,29762.43,113793.4118,6944.549813698661,17.57653650749696,120720.38507719117,False,False
2019-04-23,2573125,3695,2572066,2572067,9,11,7,12,28242.8073,29787.557800000002,26757.417400000002,30074.744400000003,114862.5269,6944.549813698661,17.743371439246538,121789.3333422594,False,False
2019-04-24,2573125,3695,2572066,2572067,9,11,7,12,28315.7442,29839.725300000002,26883.717699999997,29970.6396,115009.8268,6944.549813698661,17.910407923140042,121936.46620577552,False,False
2019-04-25,2573125,3695,2572066,2572067,9,11,7,12,28056.4137,29714.5233,26855.7352,29644.9068,114271.579,6944.549813698661,18.07643287986028,121198.0523808188,False,False
2019-04-26,2573125,3695,2572066,2572067,9,11,7,12,28615.5963,29839.725300000002,27242.996199999998,29635.1904,115333.50820000001,6944.549813698661,18.24391230668332,122259.81410139198,False,False
2019-04-27,2573125,3695,2572066,2572067,9,11,7,12,28615.5963,29839.725300000002,27242.996199999998,29635.1904,115333.50820000001,6944.549813698661,18.411391504082488,122259.64662219459,False,False
2019-04-28,2573125,3695,2572066,2572067,9,11,7,12,28615.5963,29839.725300000002,27242.996199999998,29635.1904,115333.50820000001,6944.549813698661,18.578870472058096,122259.4791432266,False,False
2019-04-29,2573125,3695,2572066,2572067,9,11,7,12,29093.738400000002,29933.626800000002,27288.6663,29808.6984,116124.7299,6944.549813698661,18.747433075952927,123050.5322806227,False,False
2019-04-30,2573125,3695,2572066,2572067,9,11,7,12,28899.2403,30110.9952,27070.266300000003,29806.384799999996,115886.8866,6944.549813698661,18.915669636200356,122812.52074406247,False,False
2019-05-01,2573125,3695,2572066,2572067,9,11,7,12,28753.3665,29651.9234,27070.266300000003,29565.7872,115041.34340000001,6944.549813698661,19.08274768763058,121966.81046601104,False,False
2019-05-02,2573125,3695,2572066,2572067,9,11,7,12,28250.911799999998,29487.5955,27056.7241,29507.9508,114303.18219999998,6944.549813698661,19.248814330460732,121228.48319936817,False,False
2019-05-03,2573125,3695,2572066,2572067,9,11,7,12,28712.8458,29714.5233,27747.9902,29982.2064,116157.56569999999,6944.549813698661,19.417420997172194,123082.69809270148,False,False
2019-05-04,2573125,3695,2572066,2572067,9,11,7,12,28712.8458,29714.5233,27747.9902,29982.2064,116157.56569999999,6944.549813698661,19.58602743291562,123082.52948626573,False,False
2019-05-05,2573125,3695,2572066,2572067,9,11,7,12,28712.8458,29714.5233,27747.9902,29982.2064,116157.56569999999,6944.549813698661,19.754633637691327,123082.36088006095,False,False
2019-05-06,2573125,3695,2572066,2572067,9,11,7,12,28777.6791,29902.3263,27365.0818,29542.652400000003,115587.73960000002,6944.549813698661,19.922459027801,122512.36695467087,False,False
2019-05-07,2573125,3695,2572066,2572067,9,11,7,12,28169.8704,29276.318499999998,26766.2612,28779.2172,112991.66729999999,6944.549813698661,20.08672792458822,119916.13038577407,False,False
2019-05-08,2573125,3695,2572066,2572067,9,11,7,12,28096.9335,29432.8199,26724.805800000002,28640.410799999998,112894.97,6944.549813698661,20.250864134294762,119819.26894956436,False,False
2019-05-09,2573125,3695,2572066,2572067,9,11,7,12,27570.1671,29255.4515,26434.6194,28247.1252,111507.36319999999,6944.549813698661,20.413099287924304,118431.49991441073,False,False
2019-05-10,2573125,3695,2572066,2572067,9,11,7,12,27797.0823,29547.588399999997,25994.502800000002,28254.759599999998,111593.9331,6944.549813698661,20.575452808218017,118517.90746089043,False,False
2019-05-11,2573125,3695,2572066,2572067,9,11,7,12,27797.0823,29547.588399999997,25994.502800000002,28254.759599999998,111593.9331,6944.549813698661,20.737806106109648,118517.74510759255,False,False
2019-05-12,2573125,3695,2572066,2572067,9,11,7,12,27797.0823,29547.588399999997,25994.502800000002,28254.759599999998,111593.9331,6944.549813698661,20.900159181599502,118517.58275451705,False,False
2019-05-13,2573125,3695,2572066,2572067,9,11,7,12,26354.551499999998,28587.708599999998,24969.8673,27136.672799999997,107048.8002,6944.549813698661,21.056285825235825,113972.29372787342,False,False
2019-05-14,2573125,3695,2572066,2572067,9,11,7,12,26978.5674,29036.347999999998,25529.5131,27610.9284,109155.3569,6944.549813698661,21.215297949109626,116078.69141574955,False,False
2019-05-15,2573125,3695,2572066,2572067,9,11,7,12,27432.3969,29401.519399999997,25819.7002,28027.3476,110680.96410000001,6944.549813698661,21.37639972803531,117604.13751397064,False,False
2019-05-16,2573125,3695,2572066,2572067,9,11,7,12,27456.7095,29996.2278,26011.9832,28131.4536,111596.37410000002,6944.549813698661,21.538755272574996,118519.3851584261,False,False
2019-05-17,2573125,3695,2572066,2572067,9,11,7,12,27286.523100000002,29818.858300000004,25660.788299999997,27622.4964,110388.6661,6944.549813698661,21.699456200189278,117311.51645749847,False,False
2019-05-18,2573125,3695,2572066,2572067,9,11,7,12,27286.523100000002,29818.858300000004,25660.788299999997,27622.4964,110388.6661,6944.549813698661,21.860156907665303,117311.35575679099,False,False
2019-05-19,2573125,3695,2572066,2572067,9,11,7,12,27286.523100000002,29818.858300000004,25660.788299999997,27622.4964,110388.6661,6944.549813698661,22.02085739500337,117311.19505630365,False,False
2019-05-20,2573125,3695,2572066,2572067,9,11,7,12,26946.1512,29411.9529,25246.2357,26974.731600000003,108579.0714,6944.549813698661,22.179078765354472,115501.4421349333,False,False
2019-05-21,2573125,3695,2572066,2572067,9,11,7,12,27464.814,29912.7598,25619.332899999998,27437.4204,110434.3271,6944.549813698661,22.339841365128354,117356.53707233352,False,False
2019-05-22,2573125,3695,2572066,2572067,9,11,7,12,27610.6878,30246.630699999998,25345.7281,27194.5092,110397.5558,6944.549813698661,22.50055337303566,117319.60506032563,False,False
2019-05-23,2573125,3695,2572066,2572067,9,11,7,12,26767.8603,29693.656300000002,24933.9398,26444.376,107839.8324,6944.549813698661,22.6577614301046,114761.72445226855,False,False
2019-05-24,2573125,3695,2572066,2572067,9,11,7,12,27108.2331,29871.0258,25039.097999999998,26480.696399999997,108499.0533,6944.549813698661,22.815872314148802,115420.7872413845,False,False
2019-05-25,2573125,3695,2572066,2572067,9,11,7,12,27108.2331,29871.0258,25039.097999999998,26480.696399999997,108499.0533,6944.549813698661,22.973982981602752,115420.62913071705,False,False
2019-05-26,2573125,3695,2572066,2572067,9,11,7,12,27108.2331,29871.0258,25039.097999999998,26480.696399999997,108499.0533,6944.549813698661,23.13209343246675,115420.4710202662,False,False
2019-05-27,2573125,3695,2572066,2572067,9,11,7,12,27108.2331,29871.0258,25039.097999999998,26480.696399999997,108499.0533,6944.549813698661,23.290203666741085,115420.31291003192,False,False
2019-05-28,2573125,3695,2572066,2572067,9,11,7,12,26929.9422,30225.7637,25128.7792,26465.7744,108750.2595,6944.549813698661,23.44865780250825,115671.36065589615,False,False
2019-05-29,2573125,3695,2572066,2572067,9,11,7,12,26289.7182,29631.0564,24727.2851,26257.5648,106905.6245,6944.549813698661,23.604584823954685,113826.5697288747,False,False
2019-05-30,2573125,3695,2572066,2572067,9,11,7,12,25787.2635,29693.656300000002,24700.408600000002,26725.9212,106907.2496,6944.549813698661,23.760513857966842,113828.03889984069,False,False
2019-05-31,2573125,3695,2572066,2572067,9,11,7,12,25098.4152,29265.885000000002,24327.3114,26393.364,105084.9756,6944.549813698661,23.913946412624156,112005.61146728604,False,False
2019-06-01,2573125,3695,2572066,2572067,9,11,7,12,25098.4152,29265.885000000002,24327.3114,26393.364,105084.9756,6944.549813698661,24.067378757099892,112005.45803494156,False,False
2019-06-02,2573125,3695,2572066,2572067,9,11,7,12,25098.4152,29265.885000000002,24327.3114,26393.364,105084.9756,6944.549813698661,24.220810891394333,112005.30460280727,False,False
2019-06-03,2573125,3695,2572066,2572067,9,11,7,12,24409.566,28639.8761,23934.6611,26165.028,103149.1312,6944.549813698661,24.37159097386393,110069.3094227248,False,False
2019-06-04,2573125,3695,2572066,2572067,9,11,7,12,25625.1816,29380.6524,24625.996499999997,26940.03,106571.8605,6944.549813698661,24.527059520059446,113491.8832541786,False,False
2019-06-05,2573125,3695,2572066,2572067,9,11,7,12,25608.9735,29724.9568,24489.9543,27009.4332,106833.3178,6944.549813698661,24.68288601396928,113753.1847276847,False,False
2019-06-06,2573125,3695,2572066,2572067,9,11,7,12,25511.724000000002,29881.4593,24671.804500000002,26940.03,107005.0178,6944.549813698661,24.838947499897618,113924.72866619876,False,False
2019-06-07,2573125,3695,2572066,2572067,9,11,7,12,25997.9706,30309.2317,25190.9623,27414.2856,108912.4502,6944.549813698661,24.997621693138985,115832.00239200552,False,False
2019-06-08,2573125,3695,2572066,2572067,9,11,7,12,25997.9706,30309.2317,25190.9623,27414.2856,108912.4502,6944.549813698661,25.156295669018444,115831.84371802965,False,False
2019-06-09,2573125,3695,2572066,2572067,9,11,7,12,25997.9706,30309.2317,25190.9623,27414.2856,108912.4502,6944.549813698661,25.314969427536294,115831.68504427113,False,False
2019-06-10,2573125,3695,2572066,2572067,9,11,7,12,26694.9234,30538.767600000003,25665.4174,27876.9744,110776.0828,6944.549813698661,25.476195890062694,117695.1564178086,False,False
2019-06-11,2573125,3695,2572066,2572067,9,11,7,12,26378.8632,30424.0002,25997.0592,27900.109200000003,110700.03180000001,6944.549813698661,25.63731795227887,117618.94429574638,False,False
2019-06-12,2573125,3695,2572066,2572067,9,11,7,12,26322.1344,30413.5667,25894.596,27796.004399999998,110426.3015,6944.549813698661,25.798064820766193,117345.0532488779,False,False
2019-06-13,2573125,3695,2572066,2572067,9,11,7,12,25892.6175,30361.399200000003,25980.4083,27784.436400000002,110018.86140000001,6944.549813698661,25.95825333192904,116937.45296036673,False,False
2019-06-14,2573125,3695,2572066,2572067,9,11,7,12,25260.4971,30142.295700000002,25748.5354,27496.066799999997,108647.395,6944.549813698661,26.11656290255968,115565.8282507961,False,False
2019-06-15,2573125,3695,2572066,2572067,9,11,7,12,25260.4971,30142.295700000002,25748.5354,27496.066799999997,108647.395,6944.549813698661,26.274872256327892,115565.66994144233,False,False
2019-06-16,2573125,3695,2572066,2572067,9,11,7,12,25260.4971,30142.295700000002,25748.5354,27496.066799999997,108647.395,6944.549813698661,26.433181393233976,115565.51163230542,False,False
2019-06-17,2573125,3695,2572066,2572067,9,11,7,12,25552.2447,30194.4632,26053.2307,27594.586799999997,109394.52539999998,6944.549813698661,26.5925137795796,116312.48269991906,False,False
2019-06-18,2573125,3695,2572066,2572067,9,11,7,12,25568.4528,30497.0336,26298.853,28164.1476,110528.487,6944.549813698661,26.753399319716475,117446.28341437894,False,False
2019-06-19,2573125,3695,2572066,2572067,9,11,7,12,25916.9292,30663.969599999997,26484.6421,28396.62,111462.16089999999,6944.549813698661,26.915563644804667,118379.79515005385,False,False
2019-06-20,2573125,3695,2572066,2572067,9,11,7,12,26362.6551,31107.3917,26491.2053,28756.953599999997,112718.20569999999,6944.549813698661,27.079448357065015,119635.6760653416,False,False
2019-06-21,2573125,3695,2572066,2572067,9,11,7,12,25916.9292,30778.738100000002,26346.3886,28594.2228,111636.27870000001,6944.549813698661,27.241850753044936,118553.58666294563,False,False
2019-06-22,2573125,3695,2572066,2572067,9,11,7,12,25916.9292,30778.738100000002,26346.3886,28594.2228,111636.27870000001,6944.549813698661,27.40425292655582,118553.42426077211,False,False
2019-06-23,2573125,3695,2572066,2572067,9,11,7,12,25916.9292,30778.738100000002,26346.3886,28594.2228,111636.27870000001,6944.549813698661,27.566654877597973,118553.26185882108,False,False
2019-06-24,2573125,3695,2572066,2572067,9,11,7,12,25681.9104,30778.738100000002,26165.16,28454.7384,111080.5469,6944.549813698661,27.728295329733346,117997.36841836892,False,False
2019-06-25,2573125,3695,2572066,2572067,9,11,7,12,25276.7052,30413.5667,25713.919700000002,28036.2864,109440.478,6944.549813698661,27.887688890717413,116357.14012480795,False,False
2019-06-26,2573125,3695,2572066,2572067,9,11,7,12,25365.8502,30382.266200000002,26040.7945,28303.630800000003,110092.5417,6944.549813698661,28.047975471299342,117009.04353822736,False,False
2019-06-27,2573125,3695,2572066,2572067,9,11,7,12,25690.0149,30653.5361,26288.282300000003,28725.4536,111357.2869,6944.549813698661,28.209994359981845,118273.62671933869,False,False
2019-06-28,2573125,3695,2572066,2572067,9,11,7,12,25820.4204,30783.9543,26292.5656,28931.308800000003,111828.2491,6944.549813698661,28.372658180419297,118744.42625551824,False,False
2019-06-29,2573125,3695,2572066,2572067,9,11,7,12,25820.4204,30783.9543,26292.5656,28931.308800000003,111828.2491,6944.549813698661,28.535321778029594,118744.26359192062,False,False
2019-06-30,2573125,3695,2572066,2572067,9,11,7,12,25820.4204,30783.9543,26292.5656,28931.308800000003,111828.2491,6944.549813698661,28.697985152813047,118744.10092854584,False,False
2019-07-01,3695,8893,2572065,2572067,10,7,4,12,28113.46,26651.835,23985.0144,29326.5132,108076.8226,11723.93361369866,28.86205646545489,119771.8941572332,True,False
2019-07-02,3695,8893,2572065,2572067,10,7,4,12,28037.579999999998,26733.756699999998,24101.126800000002,29268.395999999997,108140.85949999999,11723.93361369866,29.026215275122333,119835.76689842354,False,False
2019-07-03,3695,8893,2572065,2572067,10,7,4,12,28312.645,26822.5055,24298.5184,29291.6424,108725.3113,11723.93361369866,29.1911744788188,120420.05373921985,False,False
2019-07-04,3695,8893,2572065,2572067,10,7,4,12,28312.645,26822.5055,24298.5184,29291.6424,108725.3113,11723.93361369866,29.35613345654376,120419.88878024212,False,False
2019-07-05,3695,8893,2572065,2572067,10,7,4,12,28265.22,26631.3551,24124.349599999998,29198.6532,108219.5779,11723.93361369866,29.520399422818063,119913.99111427585,False,False
2019-07-06,3695,8893,2572065,2572067,10,7,4,12,28265.22,26631.3551,24124.349599999998,29198.6532,108219.5779,11723.93361369866,29.684665164070495,119913.8268485346,False,False
2019-07-07,3695,8893,2572065,2572067,10,7,4,12,28265.22,26631.3551,24124.349599999998,29198.6532,108219.5779,11723.93361369866,29.848930680301365,119913.66258301838,False,False
2019-07-08,3695,8893,2572065,2572067,10,7,4,12,28151.399999999998,26399.2435,23938.5692,28908.0612,107397.2739,11723.93361369866,30.01206952767536,119091.195444171,False,False
2019-07-09,3695,8893,2572065,2572067,10,7,4,12,28246.25,26467.5117,23957.9212,28977.804,107649.4869,11723.93361369866,30.17555364883176,119343.24496004982,False,False
2019-07-10,3695,8893,2572065,2572067,10,7,4,12,28530.799,26597.220999999998,24043.0708,29152.1592,108323.25,11723.93361369866,30.339960509187993,120016.84365318945,False,False
2019-07-11,3695,8893,2572065,2572067,10,7,4,12,28805.862999999998,26515.2993,23950.180399999997,29152.1592,108423.50189999999,11723.93361369866,30.50450447569921,120116.93100922294,False,False
2019-07-12,3695,8893,2572065,2572067,10,7,4,12,28891.228000000003,26549.4334,23679.2508,29256.7716,108376.6838,11723.93361369866,30.668984082424174,120069.94842961624,False,False
2019-07-13,3695,8893,2572065,2572067,10,7,4,12,28891.228000000003,26549.4334,23679.2508,29256.7716,108376.6838,11723.93361369866,30.833463463834608,120069.78395023484,False,False
2019-07-14,3695,8893,2572065,2572067,10,7,4,12,28891.228000000003,26549.4334,23679.2508,29256.7716,108376.6838,11723.93361369866,30.99794261993082,120069.61947107874,False,False
2019-07-15,3695,8893,2572065,2572067,10,7,4,12,28957.623000000003,26651.835,23803.1044,29384.6316,108797.19399999999,11723.93361369866,31.162997592082984,120489.96461610658,False,False
2019-07-16,3695,8893,2572065,2572067,10,7,4,12,28748.953,26515.2993,23675.380400000002,29105.663999999997,108045.2967,11723.93361369866,31.327022341831075,119737.90329135684,False,False
2019-07-17,3695,8893,2572065,2572067,10,7,4,12,28891.228000000003,26494.8187,23729.5664,29140.534799999998,108256.1479,11723.93361369866,31.491335704148003,119948.5901779945,False,False
2019-07-18,3695,8893,2572065,2572067,10,7,4,12,29033.503,26713.276800000003,23907.6056,29001.0516,108655.437,11723.93361369866,31.656195812747995,120347.71441788593,False,False
2019-07-19,3695,8893,2572065,2572067,10,7,4,12,28948.138,26542.6063,23652.158,28966.1796,108109.0819,11723.93361369866,31.820307263868386,119801.19520643479,False,False
2019-07-20,3695,8893,2572065,2572067,10,7,4,12,28948.138,26542.6063,23652.158,28966.1796,108109.0819,11723.93361369866,31.98441849017857,119801.03109520848,False,False
2019-07-21,3695,8893,2572065,2572067,10,7,4,12,28948.138,26542.6063,23652.158,28966.1796,108109.0819,11723.93361369866,32.14852949167886,119800.86698420698,False,False
2019-07-22,3695,8893,2572065,2572067,10,7,4,12,29128.352,26720.1032,23640.5464,29117.287200000002,108606.2888,11723.93361369866,32.313321373712014,120297.90909232496,False,False
2019-07-23,3695,8893,2572065,2572067,10,7,4,12,29156.807,26924.907100000004,23760.5296,29338.1376,109180.38130000001,11723.93361369866,32.47889945808506,120871.83601424059,False,False
2019-07-24,3695,8893,2572065,2572067,10,7,4,12,29222.254,27109.2311,23787.6228,29872.826399999998,109991.9343,11723.93361369866,32.64558903207717,121683.22232466658,False,False
2019-07-25,3695,8893,2572065,2572067,10,7,4,12,28957.623000000003,26747.4109,23613.4536,29547.3636,108865.8511,11723.93361369866,32.81073579800137,120556.97397790066,False,False
2019-07-26,3695,8893,2572065,2572067,10,7,4,12,29621.571,26863.465999999997,23787.6228,29721.7188,109994.3786,11723.93361369866,32.97742826577932,121685.33478543289,False,False
2019-07-27,3695,8893,2572065,2572067,10,7,4,12,29621.571,26863.465999999997,23787.6228,29721.7188,109994.3786,11723.93361369866,33.14412050521142,121685.16809319345,False,False
2019-07-28,3695,8893,2572065,2572067,10,7,4,12,29621.571,26863.465999999997,23787.6228,29721.7188,109994.3786,11723.93361369866,33.310812516297986,121685.00140118237,False,False
2019-07-29,3695,8893,2572065,2572067,10,7,4,12,29488.781,26863.465999999997,23868.9016,29500.868400000003,109722.017,11723.93361369866,33.47713120095714,121412.4734824977,False,False
2019-07-30,3695,8893,2572065,2572067,10,7,4,12,28967.108,26774.7179,23721.8256,29306.521200000003,108770.1727,11723.93361369866,33.64214576148111,120460.46416793719,False,False
2019-07-31,3695,8893,2572065,2572067,10,7,4,12,29005.048,26426.551199999998,23532.1748,29127.748799999998,108091.5228,11723.93361369866,33.806230438560476,119781.6501832601,False,False
2019-08-01,3695,8893,2572065,2572067,10,7,4,12,28720.499,26467.5117,23648.2876,28849.944000000003,107686.2423,11723.93361369866,33.96975971209919,119376.20615398655,False,False
2019-08-02,3695,8893,2572065,2572067,10,7,4,12,28189.34,26132.9985,23570.8788,28251.324,106144.54129999998,11723.93361369866,34.13117684244712,117834.34373685623,False,False
2019-08-03,3695,8893,2572065,2572067,10,7,4,12,28189.34,26132.9985,23570.8788,28251.324,106144.54129999998,11723.93361369866,34.29259375167569,117834.18231994701,False,False
2019-08-04,3695,8893,2572065,2572067,10,7,4,12,28189.34,26132.9985,23570.8788,28251.324,106144.54129999998,11723.93361369866,34.45401043978521,117834.02090325889,False,False
2019-08-05,3695,8893,2572065,2572067,10,7,4,12,27013.203,25327.4357,23001.9268,27199.3824,102541.9479,11723.93361369866,34.61049184732392,114231.27102185134,False,False
2019-08-06,3695,8893,2572065,2572067,10,7,4,12,27202.903,25696.083,23207.0592,27513.222,103619.2672,11723.93361369866,34.76844882036755,115308.4323648783,False,False
2019-08-07,3695,8893,2572065,2572067,10,7,4,12,27421.057,25818.965200000002,23299.9492,27582.9636,104122.93500000001,11723.93361369866,34.92709553292218,115811.94151816574,False,False
2019-08-08,3695,8893,2572065,2572067,10,7,4,12,28009.126,26283.1877,23632.8056,28187.394,106112.51329999999,11723.93361369866,35.088467477878574,117801.35844622078,False,False
2019-08-09,3695,8893,2572065,2572067,10,7,4,12,27563.332,25982.8086,23694.7324,27850.308,105091.181,11723.93361369866,35.24844011643504,116779.86617358224,False,False
2019-08-10,3695,8893,2572065,2572067,10,7,4,12,27563.332,25982.8086,23694.7324,27850.308,105091.181,11723.93361369866,35.40841253585091,116779.70620116283,False,False
2019-08-11,3695,8893,2572065,2572067,10,7,4,12,27563.332,25982.8086,23694.7324,27850.308,105091.181,11723.93361369866,35.568384736126475,116779.54622896256,False,False
2019-08-12,3695,8893,2572065,2572067,10,7,4,12,26889.899,25614.1613,23485.7296,27466.7268,103456.51670000001,11723.93361369866,35.72611745109766,115144.72419624758,False,False
2019-08-13,3695,8893,2572065,2572067,10,7,4,12,27364.147,25982.8086,23795.3636,27954.921599999998,105097.2408,11723.93361369866,35.8860975172569,116785.28831618141,False,False
2019-08-14,3695,8893,2572065,2572067,10,7,4,12,26491.530000000002,25279.6481,23191.5776,27222.629999999997,102185.38570000001,11723.93361369866,36.04208852166263,113873.277225177,False,False
2019-08-15,3695,8893,2572065,2572067,10,7,4,12,26453.59,25204.553499999998,23257.374799999998,27083.1456,101998.6639,11723.93361369866,36.19782352909438,113686.39969016956,False,False
2019-08-16,3695,8893,2572065,2572067,10,7,4,12,27089.083,25620.988400000002,23528.304399999997,27675.9528,103914.3286,11723.93361369866,36.35618252140968,115601.90603117723,False,False
